job_zone,education,isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52
2,2,1431,"Führungskräfte in der Erbringung von Dienstleistungen im Bereich Sport, Erholung und Kultur",1,0.75,0.75,0.72,0.56,0.72,0.72,0.63,0.63,0.72,0.69,0.75,0.53,0.5,0.6,0.53,0.53,0.56,0.47,0.66,0.63,0.5,0.38,0.16,0.19,0.0,0.0,0.0,0.25,0.22,0.38,0.03,0.19,0.1,0.0,0.0,0.75,0.75,0.35,0.72,0.78,0.5,0.69,0.72,0.56,0.47,0.66,0.72,0.69,0.66,0.75,0.5,0.41,0.25,0.38,0.19,0.47,0.0,0.38,0.0,0.19,0.1,0.0,0.16,0.0,0.0,0.0,0.47,0.0,0.0,0.19,0.0,0.16,0.0,0.41,0.1,0.0,0.13,0.0,0.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1439,"Führungskräfte in der Erbringung von Dienstleistungen, anderweitig nicht genannt",1,0.75,0.75,0.72,0.56,0.72,0.72,0.63,0.63,0.72,0.69,0.75,0.53,0.5,0.6,0.53,0.53,0.56,0.47,0.66,0.63,0.5,0.38,0.16,0.19,0.0,0.0,0.0,0.25,0.22,0.38,0.03,0.19,0.1,0.0,0.0,0.75,0.75,0.35,0.72,0.78,0.5,0.69,0.72,0.56,0.47,0.66,0.72,0.69,0.66,0.75,0.5,0.41,0.25,0.38,0.19,0.47,0.0,0.38,0.0,0.19,0.1,0.0,0.16,0.0,0.0,0.0,0.47,0.0,0.0,0.19,0.0,0.16,0.0,0.41,0.1,0.0,0.13,0.0,0.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,7214,Baumetallverformer und Metallbauer,7,0.41,0.41,0.41,0.38,0.5,0.47,0.44,0.44,0.53,0.47,0.22,0.31,0.31,0.35,0.22,0.22,0.28,0.25,0.28,0.22,0.22,0.06,0.44,0.19,0.19,0.25,0.03,0.16,0.19,0.35,0.47,0.0,0.41,0.16,0.25,0.47,0.47,0.25,0.35,0.38,0.28,0.6,0.53,0.35,0.44,0.44,0.5,0.47,0.5,0.22,0.5,0.38,0.5,0.47,0.72,0.47,0.5,0.25,0.63,0.47,0.53,0.63,0.56,0.5,0.66,0.69,0.41,0.6,0.72,0.35,0.25,0.35,0.31,0.28,0.35,0.56,0.47,0.22,0.28,0.19,0.22,0.41,0.56,0.44,0.22,0.35,0.41
2,2,3351,Fachkräfte im Zolldienst und Grenzschutz,3,0.72,0.75,0.75,0.6,0.72,0.56,0.6,0.69,0.53,0.72,0.75,0.5,0.5,0.56,0.53,0.5,0.47,0.5,0.69,0.56,0.41,0.22,0.25,0.22,0.0,0.0,0.0,0.28,0.25,0.38,0.0,0.22,0.28,0.0,0.0,0.75,0.75,0.41,0.72,0.81,0.47,0.66,0.72,0.53,0.47,0.69,0.72,0.72,0.66,0.78,0.5,0.31,0.35,0.47,0.16,0.47,0.0,0.41,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.47,0.0,0.0,0.25,0.0,0.25,0.0,0.38,0.06,0.0,0.22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3353,Fachkräfte in Sozialverwaltung und -versicherung,3,0.72,0.75,0.75,0.6,0.72,0.56,0.6,0.69,0.53,0.72,0.75,0.5,0.5,0.56,0.53,0.5,0.47,0.5,0.69,0.56,0.41,0.22,0.25,0.22,0.0,0.0,0.0,0.28,0.25,0.38,0.0,0.22,0.28,0.0,0.0,0.75,0.75,0.41,0.72,0.81,0.47,0.66,0.72,0.53,0.47,0.69,0.72,0.72,0.66,0.78,0.5,0.31,0.35,0.47,0.16,0.47,0.0,0.41,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.47,0.0,0.0,0.25,0.0,0.25,0.0,0.38,0.06,0.0,0.22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3354,"Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen",3,0.72,0.75,0.75,0.6,0.72,0.56,0.6,0.69,0.53,0.72,0.75,0.5,0.5,0.56,0.53,0.5,0.47,0.5,0.69,0.56,0.41,0.22,0.25,0.22,0.0,0.0,0.0,0.28,0.25,0.38,0.0,0.22,0.28,0.0,0.0,0.75,0.75,0.41,0.72,0.81,0.47,0.66,0.72,0.53,0.47,0.69,0.72,0.72,0.66,0.78,0.5,0.31,0.35,0.47,0.16,0.47,0.0,0.41,0.0,0.28,0.0,0.0,0.31,0.0,0.0,0.0,0.47,0.0,0.0,0.25,0.0,0.25,0.0,0.38,0.06,0.0,0.22,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4221,Reiseverkehrsfachkräfte,4,0.63,0.75,0.75,0.66,0.6,0.5,0.53,0.5,0.53,0.53,0.53,0.47,0.41,0.5,0.47,0.56,0.31,0.75,0.44,0.35,0.19,0.0,0.28,0.13,0.0,0.0,0.0,0.1,0.1,0.41,0.13,0.22,0.22,0.0,0.1,0.78,0.75,0.35,0.75,0.66,0.44,0.6,0.53,0.47,0.5,0.75,0.53,0.5,0.66,0.53,0.5,0.47,0.28,0.47,0.31,0.47,0.25,0.41,0.35,0.31,0.25,0.19,0.47,0.22,0.28,0.28,0.44,0.28,0.35,0.31,0.16,0.31,0.06,0.35,0.13,0.28,0.1,0.0,0.41,0.0,0.0,0.25,0.25,0.1,0.0,0.03,0.03
2,2,2149,"Ingenieure, anderweitig nicht genannt",2,0.72,0.56,0.72,0.5,0.75,0.72,0.66,0.72,0.6,0.72,0.69,0.5,0.6,0.69,0.47,0.5,0.53,0.35,0.72,0.6,0.56,0.53,0.66,0.6,0.6,0.53,0.38,0.41,0.28,0.69,0.47,0.53,0.66,0.47,0.66,0.72,0.75,0.5,0.53,0.75,0.72,0.72,0.78,0.72,0.53,0.63,0.75,0.75,0.75,0.72,0.72,0.5,0.72,0.47,0.28,0.69,0.0,0.47,0.53,0.38,0.0,0.28,0.63,0.0,0.5,0.41,0.6,0.0,0.16,0.53,0.1,0.44,0.13,0.6,0.25,0.5,0.44,0.0,0.72,0.1,0.1,0.44,0.41,0.19,0.1,0.13,0.1
1,3,7215,Verspannungsmonteure und Seilspleisser,7,0.53,0.5,0.53,0.44,0.53,0.53,0.5,0.5,0.53,0.5,0.35,0.28,0.16,0.41,0.28,0.31,0.38,0.35,0.28,0.28,0.28,0.1,0.53,0.13,0.44,0.47,0.25,0.1,0.1,0.16,0.56,0.0,0.47,0.44,0.47,0.5,0.56,0.25,0.5,0.5,0.35,0.6,0.69,0.35,0.5,0.53,0.5,0.5,0.56,0.35,0.5,0.44,0.53,0.56,0.56,0.44,0.5,0.25,0.5,0.5,0.31,0.53,0.5,0.5,0.53,0.6,0.5,0.47,0.53,0.44,0.31,0.47,0.19,0.16,0.31,0.6,0.6,0.03,0.13,0.25,0.25,0.38,0.53,0.44,0.25,0.31,0.22
1,3,5419,"Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt",5,0.56,0.63,0.63,0.6,0.69,0.63,0.5,0.5,0.53,0.6,0.53,0.47,0.47,0.56,0.44,0.44,0.47,0.47,0.5,0.47,0.1,0.06,0.41,0.16,0.0,0.03,0.0,0.25,0.22,0.41,0.22,0.16,0.35,0.0,0.31,0.69,0.75,0.38,0.63,0.63,0.38,0.6,0.75,0.44,0.6,0.66,0.69,0.66,0.56,0.53,0.5,0.38,0.38,0.56,0.35,0.56,0.25,0.44,0.28,0.31,0.22,0.19,0.38,0.22,0.28,0.35,0.44,0.28,0.28,0.35,0.19,0.35,0.25,0.35,0.1,0.25,0.28,0.0,0.38,0.22,0.22,0.22,0.35,0.28,0.22,0.28,0.25
3,6,3113,Elektrotechniker,3,0.72,0.56,0.69,0.47,0.72,0.53,0.53,0.69,0.5,0.53,0.56,0.47,0.5,0.53,0.35,0.38,0.38,0.47,0.53,0.53,0.31,0.44,0.69,0.44,0.72,0.53,0.53,0.19,0.19,0.5,0.6,0.47,0.66,0.75,0.75,0.72,0.75,0.5,0.66,0.75,0.5,0.75,0.72,0.53,0.66,0.53,0.78,0.75,0.72,0.53,0.53,0.44,0.69,0.5,0.31,0.56,0.28,0.5,0.63,0.38,0.28,0.31,0.72,0.22,0.69,0.44,0.56,0.31,0.38,0.63,0.25,0.35,0.19,0.44,0.35,0.66,0.44,0.03,0.5,0.19,0.22,0.41,0.5,0.35,0.25,0.25,0.22
3,6,3115,"Maschinenbautechniker, Techniker im Bereich Systemtechnik, Automation und Unternehmensprozesse",3,0.72,0.56,0.69,0.47,0.72,0.53,0.53,0.69,0.5,0.53,0.56,0.47,0.5,0.53,0.35,0.38,0.38,0.47,0.53,0.53,0.31,0.44,0.69,0.44,0.72,0.53,0.53,0.19,0.19,0.5,0.6,0.47,0.66,0.75,0.75,0.72,0.75,0.5,0.66,0.75,0.5,0.75,0.72,0.53,0.66,0.53,0.78,0.75,0.72,0.53,0.53,0.44,0.69,0.5,0.31,0.56,0.28,0.5,0.63,0.38,0.28,0.31,0.72,0.22,0.69,0.44,0.56,0.31,0.38,0.63,0.25,0.35,0.19,0.44,0.35,0.66,0.44,0.03,0.5,0.19,0.22,0.41,0.5,0.35,0.25,0.25,0.22
1,3,5223,Verkäufer  in Handelsgeschäften,5,0.5,0.69,0.69,0.63,0.53,0.5,0.5,0.44,0.5,0.47,0.5,0.47,0.41,0.5,0.63,0.72,0.35,0.69,0.25,0.25,0.13,0.0,0.25,0.22,0.0,0.0,0.0,0.28,0.25,0.41,0.25,0.06,0.25,0.0,0.19,0.75,0.72,0.44,0.66,0.5,0.47,0.5,0.53,0.47,0.47,0.66,0.47,0.47,0.5,0.5,0.47,0.44,0.38,0.35,0.38,0.31,0.25,0.28,0.31,0.28,0.22,0.22,0.35,0.25,0.25,0.25,0.38,0.25,0.22,0.28,0.0,0.25,0.13,0.41,0.1,0.25,0.22,0.0,0.41,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.13
1,3,7223,Werkzeugmaschineneinrichter und -bediener,7,0.5,0.56,0.53,0.47,0.53,0.63,0.5,0.5,0.5,0.5,0.41,0.44,0.47,0.5,0.25,0.22,0.44,0.35,0.44,0.44,0.19,0.1,0.75,0.19,0.5,0.41,0.35,0.19,0.22,0.35,0.75,0.16,0.66,0.5,0.5,0.56,0.53,0.41,0.53,0.53,0.31,0.72,0.75,0.31,0.53,0.53,0.56,0.53,0.56,0.47,0.47,0.41,0.5,0.53,0.53,0.5,0.38,0.41,0.63,0.53,0.38,0.41,0.56,0.25,0.66,0.66,0.56,0.5,0.56,0.41,0.19,0.47,0.16,0.35,0.47,0.72,0.5,0.03,0.38,0.22,0.28,0.69,0.72,0.56,0.22,0.28,0.47
1,3,8121,Bediener von Anlagen in der Metallerzeugung und -umformung,8,0.5,0.56,0.53,0.47,0.53,0.63,0.5,0.5,0.5,0.5,0.41,0.44,0.47,0.5,0.25,0.22,0.44,0.35,0.44,0.44,0.19,0.1,0.75,0.19,0.5,0.41,0.35,0.19,0.22,0.35,0.75,0.16,0.66,0.5,0.5,0.56,0.53,0.41,0.53,0.53,0.31,0.72,0.75,0.31,0.53,0.53,0.56,0.53,0.56,0.47,0.47,0.41,0.5,0.53,0.53,0.5,0.38,0.41,0.63,0.53,0.38,0.41,0.56,0.25,0.66,0.66,0.56,0.5,0.56,0.41,0.19,0.47,0.16,0.35,0.47,0.72,0.5,0.03,0.38,0.22,0.28,0.69,0.72,0.56,0.22,0.28,0.47
1,3,8142,Bediener von Maschinen zur Herstellung von Kunststoffwaren,8,0.5,0.56,0.53,0.47,0.53,0.63,0.5,0.5,0.5,0.5,0.41,0.44,0.47,0.5,0.25,0.22,0.44,0.35,0.44,0.44,0.19,0.1,0.75,0.19,0.5,0.41,0.35,0.19,0.22,0.35,0.75,0.16,0.66,0.5,0.5,0.56,0.53,0.41,0.53,0.53,0.31,0.72,0.75,0.31,0.53,0.53,0.56,0.53,0.56,0.47,0.47,0.41,0.5,0.53,0.53,0.5,0.38,0.41,0.63,0.53,0.38,0.41,0.56,0.25,0.66,0.66,0.56,0.5,0.56,0.41,0.19,0.47,0.16,0.35,0.47,0.72,0.5,0.03,0.38,0.22,0.28,0.69,0.72,0.56,0.22,0.28,0.47
5,1,8111,Bergleute und Grubenarbeiter,8,0.44,0.41,0.5,0.38,0.44,0.47,0.44,0.44,0.44,0.41,0.28,0.25,0.25,0.28,0.22,0.25,0.22,0.28,0.16,0.16,0.06,0.03,0.53,0.0,0.31,0.25,0.0,0.13,0.13,0.22,0.56,0.0,0.31,0.28,0.35,0.47,0.5,0.25,0.47,0.35,0.25,0.56,0.5,0.22,0.47,0.47,0.47,0.44,0.47,0.28,0.47,0.38,0.5,0.38,0.6,0.44,0.41,0.25,0.72,0.35,0.5,0.53,0.5,0.41,0.56,0.66,0.44,0.53,0.63,0.47,0.22,0.35,0.06,0.25,0.31,0.63,0.47,0.03,0.22,0.22,0.22,0.47,0.47,0.44,0.16,0.31,0.38
2,2,2431,Fachkräfte in Marketing und Werbung,2,0.72,0.66,0.69,0.5,0.69,0.6,0.53,0.72,0.56,0.69,0.63,0.53,0.47,0.69,0.5,0.56,0.41,0.5,0.6,0.6,0.28,0.06,0.28,0.35,0.0,0.0,0.0,0.28,0.25,0.44,0.0,0.44,0.22,0.0,0.03,0.75,0.75,0.38,0.69,0.75,0.56,0.53,0.72,0.72,0.5,0.69,0.72,0.69,0.69,0.72,0.63,0.41,0.28,0.41,0.1,0.53,0.0,0.44,0.1,0.19,0.0,0.0,0.16,0.0,0.1,0.0,0.35,0.0,0.0,0.25,0.0,0.22,0.0,0.44,0.06,0.1,0.03,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1221,Führungskräfte in Vertrieb und Marketing,1,0.72,0.75,0.75,0.72,0.72,0.69,0.63,0.69,0.72,0.69,0.66,0.66,0.56,0.69,0.72,0.78,0.69,0.72,0.66,0.66,0.41,0.16,0.19,0.19,0.0,0.0,0.0,0.5,0.47,0.5,0.19,0.16,0.19,0.0,0.0,0.75,0.75,0.5,0.72,0.75,0.66,0.56,0.69,0.69,0.41,0.72,0.72,0.69,0.6,0.72,0.56,0.41,0.35,0.41,0.19,0.44,0.0,0.44,0.1,0.25,0.0,0.0,0.19,0.0,0.13,0.13,0.38,0.0,0.0,0.22,0.03,0.19,0.0,0.53,0.13,0.16,0.16,0.0,0.53,0.03,0.03,0.03,0.03,0.1,0.03,0.13,0.03
1,3,4120,Sekretariatskräfte (allgemein),4,0.72,0.75,0.75,0.5,0.5,0.53,0.63,0.47,0.53,0.5,0.69,0.28,0.28,0.47,0.35,0.31,0.41,0.63,0.25,0.25,0.22,0.0,0.22,0.13,0.0,0.0,0.0,0.16,0.19,0.25,0.06,0.16,0.22,0.0,0.0,0.75,0.75,0.28,0.69,0.75,0.25,0.72,0.53,0.38,0.5,0.69,0.5,0.5,0.66,0.75,0.5,0.47,0.28,0.31,0.19,0.25,0.0,0.25,0.25,0.22,0.03,0.0,0.28,0.0,0.25,0.0,0.31,0.0,0.0,0.25,0.0,0.22,0.0,0.28,0.28,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,8172,Bediener von Anlagen zur Holzaufbereitung,8,0.35,0.41,0.44,0.38,0.5,0.5,0.44,0.41,0.41,0.44,0.19,0.25,0.25,0.28,0.22,0.22,0.25,0.22,0.25,0.25,0.22,0.06,0.53,0.1,0.44,0.25,0.13,0.13,0.19,0.25,0.53,0.03,0.5,0.41,0.5,0.47,0.47,0.22,0.47,0.38,0.22,0.6,0.56,0.22,0.53,0.41,0.5,0.5,0.44,0.28,0.47,0.22,0.47,0.5,0.53,0.44,0.28,0.22,0.6,0.47,0.28,0.38,0.56,0.22,0.6,0.53,0.47,0.53,0.5,0.44,0.16,0.31,0.1,0.28,0.28,0.66,0.5,0.1,0.25,0.16,0.25,0.56,0.56,0.38,0.19,0.22,0.25
1,1,8113,Tiefbohrer und verwandte Berufe,8,0.53,0.56,0.6,0.47,0.66,0.63,0.47,0.53,0.56,0.53,0.5,0.6,0.5,0.47,0.47,0.47,0.47,0.35,0.28,0.28,0.19,0.06,0.66,0.1,0.5,0.41,0.03,0.06,0.16,0.35,0.66,0.0,0.5,0.5,0.5,0.66,0.66,0.31,0.53,0.53,0.38,0.72,0.75,0.38,0.6,0.53,0.6,0.6,0.66,0.56,0.53,0.47,0.5,0.44,0.44,0.5,0.41,0.38,0.69,0.53,0.38,0.41,0.63,0.44,0.69,0.69,0.53,0.35,0.47,0.47,0.28,0.44,0.03,0.41,0.22,0.75,0.47,0.0,0.38,0.28,0.22,0.6,0.53,0.41,0.19,0.31,0.25
2,2,2330,Lehrkräfte im Sekundarbereich,2,0.75,0.78,0.75,0.72,0.72,0.72,0.6,0.63,0.63,0.69,0.69,0.78,0.75,0.66,0.53,0.5,0.44,0.53,0.53,0.53,0.16,0.25,0.16,0.19,0.0,0.1,0.0,0.19,0.22,0.47,0.1,0.19,0.22,0.0,0.0,0.81,0.78,0.5,0.75,0.75,0.66,0.69,0.72,0.66,0.5,0.75,0.75,0.66,0.66,0.72,0.53,0.47,0.47,0.5,0.31,0.47,0.06,0.47,0.13,0.31,0.0,0.0,0.22,0.0,0.1,0.03,0.47,0.06,0.0,0.25,0.0,0.22,0.0,0.44,0.1,0.0,0.16,0.0,0.5,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0
1,3,8350,Deckspersonal auf Schiffen und verwandte Berufe,8,0.47,0.5,0.53,0.47,0.53,0.56,0.5,0.5,0.5,0.5,0.44,0.41,0.38,0.47,0.38,0.44,0.44,0.47,0.28,0.28,0.06,0.22,0.72,0.22,0.47,0.44,0.0,0.22,0.25,0.38,0.66,0.0,0.5,0.53,0.53,0.53,0.69,0.31,0.53,0.5,0.35,0.56,0.69,0.35,0.56,0.53,0.53,0.53,0.53,0.47,0.5,0.5,0.53,0.75,0.5,0.56,0.47,0.41,0.66,0.66,0.47,0.53,0.5,0.53,0.63,0.66,0.69,0.5,0.53,0.6,0.5,0.56,0.22,0.31,0.41,0.72,0.69,0.03,0.38,0.41,0.44,0.5,0.53,0.47,0.5,0.5,0.38
2,2,2433,Technische Verkaufsfachkräfte (ohne Informations- und Kommunikationstechnologie),2,0.69,0.81,0.78,0.72,0.6,0.53,0.53,0.6,0.66,0.53,0.6,0.47,0.44,0.63,0.75,0.81,0.41,0.69,0.47,0.28,0.28,0.13,0.22,0.25,0.0,0.16,0.0,0.41,0.38,0.47,0.25,0.25,0.22,0.0,0.0,0.88,0.75,0.5,0.75,0.72,0.5,0.56,0.53,0.53,0.44,0.75,0.63,0.5,0.5,0.69,0.5,0.41,0.38,0.44,0.25,0.44,0.0,0.47,0.0,0.25,0.0,0.0,0.35,0.0,0.0,0.25,0.38,0.0,0.0,0.28,0.0,0.25,0.0,0.47,0.0,0.25,0.22,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2434,Technische Verkaufsfachkräfte in der Informations- und Kommunikationstechnologie,2,0.69,0.81,0.78,0.72,0.6,0.53,0.53,0.6,0.66,0.53,0.6,0.47,0.44,0.63,0.75,0.81,0.41,0.69,0.47,0.28,0.28,0.13,0.22,0.25,0.0,0.16,0.0,0.41,0.38,0.47,0.25,0.25,0.22,0.0,0.0,0.88,0.75,0.5,0.75,0.72,0.5,0.56,0.53,0.53,0.44,0.75,0.63,0.5,0.5,0.69,0.5,0.41,0.38,0.44,0.25,0.44,0.0,0.47,0.0,0.25,0.0,0.0,0.35,0.0,0.0,0.25,0.38,0.0,0.0,0.28,0.0,0.25,0.0,0.47,0.0,0.25,0.22,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2434,Technische Verkaufsfachkräfte in der Informations- und Kommunikationstechnologie,2,0.75,0.78,0.75,0.75,0.75,0.47,0.63,0.72,0.6,0.75,0.69,0.6,0.5,0.69,0.72,0.78,0.41,0.69,0.66,0.63,0.44,0.28,0.22,0.44,0.0,0.22,0.0,0.35,0.31,0.5,0.16,0.22,0.22,0.0,0.19,0.78,0.75,0.5,0.78,0.75,0.6,0.66,0.69,0.66,0.47,0.75,0.75,0.75,0.69,0.72,0.66,0.41,0.47,0.44,0.19,0.47,0.0,0.5,0.22,0.25,0.0,0.0,0.28,0.0,0.22,0.1,0.44,0.0,0.0,0.38,0.0,0.22,0.0,0.56,0.13,0.19,0.28,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,8113,Tiefbohrer und verwandte Berufe,8,0.28,0.44,0.47,0.47,0.53,0.5,0.47,0.41,0.44,0.5,0.28,0.31,0.31,0.38,0.25,0.25,0.35,0.28,0.25,0.25,0.03,0.0,0.5,0.13,0.47,0.35,0.03,0.16,0.22,0.25,0.5,0.0,0.5,0.47,0.44,0.5,0.53,0.25,0.47,0.31,0.25,0.63,0.63,0.25,0.5,0.5,0.5,0.44,0.53,0.25,0.47,0.47,0.5,0.56,0.56,0.5,0.41,0.31,0.56,0.5,0.38,0.56,0.5,0.5,0.69,0.69,0.47,0.53,0.56,0.41,0.28,0.5,0.25,0.25,0.28,0.56,0.5,0.13,0.25,0.25,0.28,0.5,0.5,0.44,0.28,0.25,0.35
1,3,5414,Sicherheitsdienstleistungspersonal,5,0.5,0.56,0.69,0.5,0.53,0.6,0.38,0.41,0.53,0.5,0.44,0.31,0.41,0.47,0.41,0.47,0.28,0.47,0.25,0.25,0.13,0.13,0.31,0.03,0.03,0.0,0.0,0.1,0.1,0.25,0.28,0.03,0.25,0.0,0.25,0.6,0.66,0.31,0.56,0.5,0.31,0.6,0.72,0.31,0.6,0.6,0.56,0.5,0.5,0.47,0.31,0.47,0.35,0.69,0.47,0.53,0.28,0.38,0.35,0.47,0.28,0.25,0.25,0.25,0.28,0.31,0.47,0.44,0.44,0.47,0.28,0.47,0.28,0.25,0.22,0.31,0.28,0.0,0.25,0.28,0.28,0.31,0.31,0.35,0.25,0.35,0.19
1,3,7114,"Betonierer, Betonoberflächenfertiger und verwandte Berufe",7,0.44,0.63,0.63,0.53,0.56,0.47,0.5,0.47,0.56,0.53,0.41,0.47,0.35,0.41,0.41,0.5,0.47,0.5,0.31,0.31,0.31,0.03,0.5,0.13,0.31,0.25,0.06,0.16,0.16,0.25,0.53,0.0,0.38,0.31,0.35,0.66,0.66,0.25,0.56,0.5,0.41,0.6,0.6,0.41,0.47,0.6,0.53,0.53,0.56,0.5,0.5,0.41,0.5,0.47,0.5,0.38,0.38,0.31,0.6,0.44,0.44,0.31,0.53,0.25,0.6,0.66,0.44,0.38,0.56,0.38,0.28,0.38,0.03,0.28,0.28,0.63,0.5,0.0,0.28,0.22,0.28,0.44,0.5,0.47,0.19,0.38,0.41
2,2,3311,"Wertpapierhändler, -makler und Finanzmakler",3,0.63,0.63,0.69,0.6,0.69,0.66,0.53,0.6,0.47,0.66,0.6,0.47,0.41,0.63,0.5,0.63,0.44,0.56,0.56,0.53,0.25,0.06,0.16,0.16,0.03,0.03,0.03,0.53,0.25,0.53,0.03,0.22,0.1,0.0,0.03,0.72,0.78,0.38,0.66,0.66,0.5,0.6,0.63,0.56,0.47,0.63,0.69,0.6,0.6,0.63,0.56,0.35,0.25,0.38,0.22,0.47,0.0,0.44,0.03,0.31,0.0,0.03,0.0,0.0,0.03,0.03,0.44,0.0,0.0,0.16,0.03,0.25,0.0,0.53,0.22,0.03,0.06,0.0,0.56,0.03,0.03,0.0,0.03,0.03,0.03,0.1,0.0
2,2,3324,Handelsmakler,3,0.63,0.63,0.69,0.6,0.69,0.66,0.53,0.6,0.47,0.66,0.6,0.47,0.41,0.63,0.5,0.63,0.44,0.56,0.56,0.53,0.25,0.06,0.16,0.16,0.03,0.03,0.03,0.53,0.25,0.53,0.03,0.22,0.1,0.0,0.03,0.72,0.78,0.38,0.66,0.66,0.5,0.6,0.63,0.56,0.47,0.63,0.69,0.6,0.6,0.63,0.56,0.35,0.25,0.38,0.22,0.47,0.0,0.44,0.03,0.31,0.0,0.03,0.0,0.0,0.03,0.03,0.44,0.0,0.0,0.16,0.03,0.25,0.0,0.53,0.22,0.03,0.06,0.0,0.56,0.03,0.03,0.0,0.03,0.03,0.03,0.1,0.0
3,7,2353,Sprachlehrer,2,0.53,0.66,0.6,0.53,0.53,0.53,0.47,0.47,0.5,0.5,0.5,0.6,0.6,0.53,0.28,0.41,0.38,0.5,0.31,0.31,0.22,0.1,0.22,0.19,0.0,0.0,0.0,0.06,0.13,0.25,0.16,0.19,0.25,0.0,0.16,0.75,0.72,0.38,0.66,0.53,0.5,0.53,0.5,0.5,0.41,0.56,0.53,0.5,0.53,0.53,0.5,0.35,0.38,0.38,0.28,0.41,0.16,0.25,0.25,0.25,0.19,0.22,0.25,0.16,0.22,0.19,0.28,0.22,0.19,0.25,0.0,0.16,0.06,0.25,0.16,0.19,0.19,0.0,0.25,0.0,0.0,0.06,0.06,0.13,0.0,0.03,0.0
3,7,2354,Musiklehrer,2,0.53,0.66,0.6,0.53,0.53,0.53,0.47,0.47,0.5,0.5,0.5,0.6,0.6,0.53,0.28,0.41,0.38,0.5,0.31,0.31,0.22,0.1,0.22,0.19,0.0,0.0,0.0,0.06,0.13,0.25,0.16,0.19,0.25,0.0,0.16,0.75,0.72,0.38,0.66,0.53,0.5,0.53,0.5,0.5,0.41,0.56,0.53,0.5,0.53,0.53,0.5,0.35,0.38,0.38,0.28,0.41,0.16,0.25,0.25,0.25,0.19,0.22,0.25,0.16,0.22,0.19,0.28,0.22,0.19,0.25,0.0,0.16,0.06,0.25,0.16,0.19,0.19,0.0,0.25,0.0,0.0,0.06,0.06,0.13,0.0,0.03,0.0
3,7,2355,Kunstlehrer,2,0.53,0.66,0.6,0.53,0.53,0.53,0.47,0.47,0.5,0.5,0.5,0.6,0.6,0.53,0.28,0.41,0.38,0.5,0.31,0.31,0.22,0.1,0.22,0.19,0.0,0.0,0.0,0.06,0.13,0.25,0.16,0.19,0.25,0.0,0.16,0.75,0.72,0.38,0.66,0.53,0.5,0.53,0.5,0.5,0.41,0.56,0.53,0.5,0.53,0.53,0.5,0.35,0.38,0.38,0.28,0.41,0.16,0.25,0.25,0.25,0.19,0.22,0.25,0.16,0.22,0.19,0.28,0.22,0.19,0.25,0.0,0.16,0.06,0.25,0.16,0.19,0.19,0.0,0.25,0.0,0.0,0.06,0.06,0.13,0.0,0.03,0.0
3,8,7412,Automatiker und verwandte Berufe,7,0.53,0.6,0.56,0.47,0.6,0.5,0.5,0.53,0.47,0.53,0.47,0.41,0.35,0.47,0.25,0.28,0.28,0.47,0.41,0.41,0.22,0.19,0.53,0.22,0.44,0.31,0.6,0.19,0.22,0.28,0.47,0.19,0.53,0.5,0.5,0.63,0.69,0.28,0.53,0.5,0.41,0.63,0.69,0.41,0.47,0.53,0.6,0.56,0.6,0.5,0.53,0.41,0.53,0.5,0.47,0.47,0.28,0.28,0.6,0.41,0.28,0.53,0.53,0.38,0.6,0.53,0.5,0.31,0.35,0.47,0.25,0.41,0.16,0.28,0.25,0.5,0.35,0.06,0.28,0.19,0.22,0.22,0.28,0.28,0.25,0.28,0.13
