isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,fo_probability,fo_computerisation
3344,Sekretariatsfachkräfte im Gesundheitswesen,3,0.75,0.5,0.78,0.44,0.5,0.53,0.5,0.41,0.38,0.5,0.72,0.28,0.28,0.47,0.22,0.22,0.19,0.28,0.22,0.22,0.16,0.13,0.13,0.03,0.0,0.0,0.0,0.0,0.03,0.19,0.03,0.1,0.16,0.0,0.0,0.69,0.81,0.28,0.5,0.78,0.22,0.72,0.5,0.22,0.53,0.75,0.5,0.5,0.56,0.72,0.53,0.28,0.19,0.31,0.13,0.47,0.03,0.31,0.31,0.31,0.06,0.0,0.5,0.03,0.41,0.03,0.5,0.06,0.0,0.19,0.0,0.22,0.0,0.25,0.25,0.28,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,na
3332,Konferenz- und Veranstaltungsplaner,3,0.75,0.75,0.75,0.72,0.72,0.63,0.69,0.66,0.72,0.66,0.63,0.5,0.35,0.6,0.6,0.63,0.56,0.72,0.56,0.53,0.44,0.06,0.25,0.19,0.16,0.19,0.0,0.5,0.47,0.38,0.25,0.1,0.31,0.19,0.19,0.75,0.75,0.35,0.69,0.75,0.66,0.66,0.72,0.69,0.53,0.75,0.72,0.66,0.63,0.75,0.53,0.5,0.5,0.53,0.31,0.47,0.22,0.38,0.35,0.35,0.22,0.22,0.35,0.22,0.31,0.19,0.41,0.25,0.22,0.35,0.22,0.22,0.06,0.47,0.16,0.25,0.22,0.0,0.5,0.03,0.03,0.13,0.16,0.03,0.03,0.16,0.03,0.037,0
3135,Steuerer von Verfahren in der Metallerzeugung,3,0.5,0.5,0.5,0.47,0.5,0.66,0.47,0.5,0.44,0.44,0.44,0.41,0.31,0.47,0.28,0.31,0.41,0.28,0.35,0.41,0.19,0.25,0.72,0.06,0.47,0.44,0.0,0.19,0.25,0.38,0.69,0.0,0.5,0.44,0.47,0.5,0.47,0.38,0.47,0.47,0.28,0.69,0.69,0.25,0.6,0.47,0.53,0.5,0.56,0.44,0.47,0.47,0.47,0.47,0.5,0.5,0.41,0.28,0.66,0.5,0.44,0.53,0.5,0.25,0.69,0.56,0.53,0.44,0.53,0.5,0.5,0.53,0.22,0.38,0.38,0.72,0.53,0.1,0.38,0.25,0.25,0.53,0.66,0.5,0.28,0.35,0.35,0.88,na
5241,Mannequins/Dressmen und sonstige Modelle,5,0.38,0.44,0.44,0.47,0.41,0.22,0.38,0.22,0.41,0.28,0.25,0.06,0.03,0.22,0.25,0.25,0.13,0.22,0.19,0.03,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.44,0.47,0.19,0.44,0.31,0.38,0.35,0.31,0.31,0.41,0.44,0.25,0.31,0.28,0.35,0.35,0.28,0.28,0.31,0.44,0.16,0.44,0.06,0.22,0.1,0.25,0.41,0.1,0.44,0.13,0.41,0.1,0.31,0.22,0.31,0.13,0.06,0.06,0.16,0.0,0.0,0.1,0.13,0.16,0.0,0.06,0.03,0.06,0.13,0.0,0.16,0.06,0.98,na
9629,"Hilfsarbeitskräfte, anderweitig nicht genannt",9,0.5,0.5,0.5,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.28,0.25,0.25,0.28,0.25,0.28,0.22,0.38,0.28,0.28,0.22,0.0,0.53,0.03,0.44,0.28,0.06,0.0,0.13,0.13,0.5,0.1,0.44,0.47,0.47,0.53,0.53,0.22,0.5,0.5,0.25,0.72,0.53,0.25,0.5,0.5,0.44,0.44,0.5,0.41,0.47,0.44,0.41,0.75,0.25,0.44,0.25,0.25,0.5,0.44,0.22,0.25,0.5,0.1,0.5,0.41,0.5,0.22,0.25,0.5,0.19,0.44,0.06,0.19,0.16,0.53,0.22,0.0,0.1,0.22,0.16,0.41,0.5,0.19,0.19,0.13,0.13,0.87,1
2652,"Musiker, Sänger und Komponisten",2,0.63,0.66,0.72,0.53,0.63,0.56,0.53,0.53,0.6,0.63,0.6,0.47,0.44,0.6,0.5,0.56,0.53,0.44,0.47,0.5,0.31,0.06,0.06,0.16,0.0,0.1,0.0,0.31,0.28,0.28,0.1,0.22,0.16,0.0,0.06,0.66,0.66,0.5,0.63,0.69,0.69,0.63,0.6,0.69,0.53,0.63,0.63,0.53,0.69,0.63,0.63,0.41,0.35,0.44,0.38,0.53,0.22,0.5,0.35,0.66,0.31,0.25,0.28,0.19,0.31,0.38,0.44,0.25,0.19,0.22,0.03,0.81,0.19,0.31,0.25,0.28,0.03,0.16,0.28,0.03,0.03,0.22,0.13,0.22,0.44,0.13,0.13,0.015,na
8350,Deckspersonal auf Schiffen und verwandte Berufe,8,0.47,0.6,0.53,0.5,0.53,0.6,0.5,0.5,0.5,0.56,0.38,0.47,0.35,0.44,0.41,0.35,0.44,0.5,0.44,0.41,0.16,0.13,0.69,0.22,0.6,0.41,0.0,0.22,0.25,0.31,0.72,0.0,0.47,0.47,0.5,0.63,0.53,0.41,0.63,0.44,0.41,0.56,0.66,0.41,0.6,0.53,0.6,0.5,0.5,0.41,0.47,0.56,0.5,0.69,0.5,0.53,0.28,0.38,0.66,0.63,0.35,0.38,0.53,0.41,0.66,0.63,0.66,0.28,0.5,0.5,0.53,0.5,0.16,0.25,0.31,0.75,0.56,0.0,0.25,0.44,0.5,0.53,0.56,0.56,0.41,0.72,0.31,0.62,na
3116,Chemiebetriebs- und Verfahrenstechniker,3,0.72,0.53,0.66,0.5,0.63,0.6,0.5,0.53,0.5,0.53,0.56,0.5,0.53,0.56,0.38,0.38,0.44,0.41,0.53,0.53,0.19,0.5,0.56,0.19,0.41,0.41,0.0,0.13,0.22,0.53,0.53,0.13,0.72,0.25,0.5,0.66,0.69,0.41,0.56,0.75,0.38,0.75,0.78,0.44,0.53,0.56,0.75,0.69,0.69,0.63,0.53,0.44,0.53,0.66,0.41,0.56,0.25,0.5,0.5,0.47,0.25,0.31,0.47,0.28,0.5,0.47,0.53,0.25,0.28,0.5,0.25,0.35,0.19,0.47,0.25,0.53,0.47,0.0,0.5,0.16,0.19,0.35,0.44,0.25,0.22,0.28,0.16,0.24,na
3117,Bergbau- und Hüttentechniker,3,0.72,0.53,0.66,0.5,0.63,0.6,0.5,0.53,0.5,0.53,0.56,0.5,0.53,0.56,0.38,0.38,0.44,0.41,0.53,0.53,0.19,0.5,0.56,0.19,0.41,0.41,0.0,0.13,0.22,0.53,0.53,0.13,0.72,0.25,0.5,0.66,0.69,0.41,0.56,0.75,0.38,0.75,0.78,0.44,0.53,0.56,0.75,0.69,0.69,0.63,0.53,0.44,0.53,0.66,0.41,0.56,0.25,0.5,0.5,0.47,0.25,0.31,0.47,0.28,0.5,0.47,0.53,0.25,0.28,0.5,0.25,0.35,0.19,0.47,0.25,0.53,0.47,0.0,0.5,0.16,0.19,0.35,0.44,0.25,0.22,0.28,0.16,0.24,na
3254,Augenoptiker,3,0.69,0.75,0.72,0.56,0.63,0.5,0.5,0.5,0.56,0.5,0.56,0.47,0.41,0.5,0.44,0.56,0.44,0.63,0.28,0.38,0.28,0.19,0.38,0.22,0.13,0.28,0.0,0.22,0.25,0.47,0.35,0.13,0.41,0.22,0.25,0.75,0.75,0.31,0.69,0.69,0.47,0.72,0.66,0.47,0.5,0.69,0.66,0.5,0.6,0.66,0.53,0.5,0.47,0.47,0.31,0.44,0.0,0.44,0.53,0.28,0.19,0.16,0.6,0.0,0.5,0.41,0.5,0.0,0.22,0.5,0.0,0.22,0.1,0.47,0.31,0.5,0.38,0.0,0.47,0.0,0.0,0.22,0.22,0.22,0.0,0.0,0.0,0.71,na
2267,Optometristen und Orthoptisten,2,0.78,0.75,0.78,0.72,0.78,0.56,0.56,0.6,0.6,0.6,0.75,0.56,0.53,0.53,0.5,0.56,0.53,0.56,0.5,0.5,0.28,0.69,0.28,0.22,0.0,0.0,0.0,0.28,0.28,0.5,0.31,0.22,0.38,0.0,0.25,0.78,0.75,0.35,0.69,0.75,0.47,0.75,0.78,0.53,0.56,0.69,0.75,0.75,0.72,0.72,0.69,0.5,0.5,0.56,0.25,0.72,0.0,0.44,0.53,0.25,0.03,0.06,0.66,0.0,0.5,0.31,0.53,0.0,0.22,0.53,0.0,0.25,0.03,0.47,0.25,0.53,0.35,0.0,0.5,0.0,0.0,0.25,0.25,0.19,0.0,0.0,0.0,0.14,na
4419,"Bürokräfte und verwandte Berufe, anderweitig nicht genannt",4,0.63,0.72,0.75,0.5,0.53,0.53,0.47,0.47,0.5,0.53,0.53,0.35,0.35,0.5,0.47,0.5,0.28,0.63,0.31,0.28,0.13,0.0,0.16,0.06,0.0,0.0,0.0,0.16,0.19,0.5,0.16,0.1,0.31,0.0,0.13,0.75,0.75,0.31,0.72,0.69,0.31,0.75,0.63,0.38,0.5,0.75,0.53,0.53,0.56,0.6,0.53,0.44,0.28,0.41,0.25,0.5,0.0,0.47,0.22,0.35,0.16,0.1,0.22,0.03,0.19,0.06,0.53,0.03,0.0,0.38,0.0,0.19,0.0,0.47,0.25,0.16,0.13,0.0,0.41,0.0,0.0,0.03,0.1,0.03,0.0,0.0,0.0,0.98,na
8183,"Bediener von Verpackungs-, Abfüll- und Etikettiermaschinen",8,0.47,0.44,0.5,0.47,0.47,0.53,0.47,0.44,0.5,0.44,0.41,0.41,0.28,0.35,0.31,0.31,0.31,0.35,0.28,0.28,0.0,0.0,0.56,0.1,0.47,0.25,0.0,0.06,0.06,0.28,0.5,0.03,0.47,0.35,0.44,0.53,0.53,0.25,0.5,0.47,0.28,0.53,0.53,0.31,0.5,0.5,0.47,0.47,0.5,0.41,0.47,0.47,0.5,0.47,0.5,0.5,0.25,0.28,0.56,0.47,0.28,0.41,0.5,0.28,0.53,0.5,0.53,0.38,0.44,0.38,0.22,0.47,0.16,0.28,0.38,0.53,0.31,0.03,0.28,0.25,0.25,0.5,0.5,0.38,0.25,0.25,0.31,0.98,na
9321,Verpacker,9,0.41,0.41,0.44,0.28,0.44,0.5,0.31,0.25,0.41,0.31,0.25,0.22,0.25,0.28,0.16,0.16,0.19,0.28,0.22,0.22,0.03,0.0,0.28,0.03,0.1,0.16,0.0,0.06,0.13,0.25,0.25,0.1,0.31,0.06,0.19,0.47,0.5,0.25,0.41,0.28,0.16,0.56,0.53,0.22,0.44,0.5,0.41,0.38,0.44,0.25,0.35,0.22,0.31,0.28,0.53,0.28,0.25,0.25,0.44,0.28,0.38,0.44,0.44,0.22,0.5,0.5,0.35,0.38,0.5,0.28,0.13,0.22,0.1,0.25,0.28,0.35,0.38,0.13,0.25,0.13,0.19,0.28,0.25,0.22,0.13,0.22,0.25,0.38,na
7131,Maler und verwandte Berufe,7,0.47,0.38,0.5,0.5,0.5,0.47,0.5,0.31,0.47,0.47,0.28,0.25,0.28,0.35,0.28,0.28,0.31,0.38,0.28,0.28,0.16,0.13,0.31,0.13,0.1,0.22,0.0,0.22,0.25,0.28,0.28,0.0,0.31,0.16,0.28,0.5,0.53,0.13,0.5,0.5,0.31,0.56,0.47,0.28,0.47,0.47,0.5,0.47,0.47,0.31,0.35,0.31,0.44,0.5,0.6,0.35,0.5,0.25,0.63,0.25,0.41,0.56,0.47,0.56,0.53,0.5,0.25,0.5,0.5,0.56,0.22,0.28,0.03,0.25,0.25,0.5,0.35,0.06,0.28,0.22,0.22,0.25,0.28,0.25,0.25,0.25,0.25,0.75,na
5223,Verkäufer  in Handelsgeschäften,5,0.66,0.75,0.75,0.6,0.56,0.53,0.5,0.47,0.47,0.5,0.5,0.47,0.35,0.47,0.47,0.69,0.28,0.66,0.31,0.28,0.06,0.0,0.31,0.13,0.22,0.28,0.0,0.13,0.28,0.44,0.25,0.1,0.28,0.22,0.25,0.75,0.75,0.41,0.66,0.69,0.44,0.72,0.56,0.44,0.5,0.69,0.5,0.56,0.63,0.6,0.53,0.44,0.44,0.47,0.44,0.5,0.25,0.47,0.47,0.41,0.22,0.31,0.5,0.22,0.47,0.44,0.5,0.25,0.41,0.44,0.19,0.28,0.16,0.47,0.19,0.28,0.19,0.0,0.44,0.13,0.16,0.19,0.19,0.22,0.16,0.22,0.03,0.92,na
5112,Schaffner,5,0.5,0.69,0.69,0.69,0.47,0.56,0.38,0.41,0.5,0.41,0.38,0.38,0.16,0.41,0.47,0.5,0.28,0.72,0.22,0.25,0.1,0.0,0.38,0.1,0.0,0.0,0.0,0.1,0.1,0.28,0.35,0.1,0.31,0.0,0.25,0.69,0.69,0.28,0.66,0.5,0.31,0.47,0.63,0.25,0.5,0.66,0.6,0.5,0.44,0.41,0.47,0.44,0.31,0.44,0.41,0.44,0.35,0.28,0.35,0.41,0.25,0.28,0.28,0.31,0.35,0.38,0.38,0.35,0.35,0.41,0.13,0.38,0.28,0.31,0.1,0.35,0.35,0.0,0.31,0.13,0.13,0.1,0.19,0.25,0.1,0.13,0.16,0.029,na
4313,Bürokräfte in der Lohnbuchhaltung,4,0.72,0.53,0.69,0.47,0.53,0.5,0.47,0.5,0.44,0.47,0.53,0.31,0.31,0.44,0.25,0.25,0.25,0.5,0.28,0.25,0.06,0.0,0.22,0.1,0.0,0.0,0.0,0.06,0.0,0.56,0.0,0.22,0.16,0.0,0.0,0.66,0.72,0.28,0.5,0.72,0.28,0.69,0.56,0.28,0.5,0.5,0.53,0.53,0.6,0.69,0.47,0.25,0.25,0.28,0.25,0.44,0.0,0.25,0.22,0.25,0.1,0.0,0.25,0.0,0.25,0.0,0.47,0.0,0.0,0.25,0.0,0.25,0.0,0.6,0.19,0.13,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,na
2412,Finanz- und Anlageberater,2,0.75,0.75,0.75,0.66,0.72,0.53,0.5,0.69,0.53,0.72,0.75,0.5,0.47,0.6,0.5,0.66,0.31,0.69,0.56,0.56,0.38,0.22,0.25,0.19,0.0,0.0,0.0,0.5,0.25,0.6,0.0,0.19,0.19,0.0,0.0,0.75,0.75,0.41,0.75,0.75,0.5,0.72,0.66,0.56,0.5,0.72,0.72,0.72,0.56,0.75,0.56,0.41,0.22,0.44,0.1,0.47,0.0,0.41,0.0,0.22,0.0,0.0,0.19,0.0,0.0,0.0,0.47,0.0,0.0,0.25,0.0,0.22,0.0,0.69,0.03,0.0,0.16,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,na
2262,Apotheker,2,0.75,0.75,0.75,0.66,0.72,0.72,0.66,0.66,0.6,0.69,0.72,0.6,0.53,0.66,0.47,0.47,0.6,0.66,0.5,0.5,0.41,0.6,0.31,0.16,0.0,0.06,0.0,0.35,0.44,0.56,0.13,0.13,0.41,0.0,0.19,0.81,0.78,0.5,0.69,0.78,0.41,0.75,0.75,0.53,0.53,0.69,0.72,0.72,0.69,0.72,0.72,0.5,0.31,0.5,0.31,0.47,0.22,0.47,0.47,0.31,0.1,0.28,0.53,0.06,0.5,0.28,0.53,0.22,0.25,0.5,0.0,0.16,0.03,0.56,0.19,0.28,0.22,0.03,0.56,0.0,0.0,0.06,0.06,0.03,0.0,0.0,0.06,0.012,na
3431,Fotografen,3,0.53,0.69,0.69,0.53,0.53,0.53,0.5,0.53,0.5,0.53,0.47,0.47,0.47,0.53,0.44,0.47,0.44,0.56,0.38,0.35,0.44,0.19,0.41,0.22,0.22,0.31,0.1,0.16,0.22,0.25,0.31,0.16,0.38,0.13,0.28,0.72,0.66,0.25,0.56,0.56,0.72,0.75,0.6,0.56,0.5,0.5,0.53,0.5,0.5,0.5,0.53,0.44,0.72,0.72,0.31,0.5,0.22,0.35,0.5,0.19,0.19,0.25,0.47,0.22,0.5,0.44,0.44,0.19,0.25,0.66,0.25,0.19,0.06,0.25,0.28,0.47,0.44,0.0,0.25,0.16,0.16,0.35,0.38,0.25,0.03,0.22,0.06,0.021,na
8132,Bediener von Anlagen für fotografische Erzeugnisse,8,0.56,0.56,0.6,0.47,0.53,0.53,0.5,0.53,0.44,0.5,0.44,0.44,0.38,0.47,0.47,0.47,0.31,0.56,0.44,0.38,0.13,0.16,0.63,0.25,0.44,0.44,0.1,0.25,0.28,0.25,0.53,0.35,0.6,0.35,0.47,0.63,0.66,0.35,0.53,0.6,0.44,0.69,0.53,0.38,0.56,0.5,0.56,0.53,0.56,0.5,0.5,0.47,0.53,0.44,0.38,0.56,0.22,0.38,0.56,0.38,0.28,0.41,0.5,0.22,0.53,0.35,0.53,0.35,0.31,0.66,0.0,0.28,0.28,0.38,0.25,0.56,0.28,0.03,0.35,0.06,0.0,0.35,0.38,0.19,0.0,0.03,0.03,0.99,na
3255,Physiotherapeutische Techniker und Assistenten,3,0.56,0.69,0.75,0.69,0.56,0.69,0.5,0.53,0.53,0.53,0.56,0.53,0.47,0.56,0.31,0.5,0.41,0.56,0.44,0.44,0.22,0.35,0.44,0.22,0.19,0.28,0.0,0.22,0.22,0.31,0.28,0.19,0.41,0.16,0.28,0.78,0.75,0.28,0.72,0.69,0.44,0.69,0.69,0.5,0.56,0.72,0.56,0.56,0.53,0.56,0.5,0.47,0.5,0.5,0.5,0.44,0.35,0.38,0.53,0.35,0.31,0.47,0.5,0.28,0.5,0.5,0.5,0.38,0.53,0.28,0.0,0.28,0.16,0.25,0.28,0.35,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.19,0.0,0.0,0.19,0.018,na
3213,Pharmazeutische Techniker und Assistenten,3,0.69,0.69,0.75,0.53,0.56,0.53,0.5,0.53,0.5,0.53,0.5,0.31,0.47,0.53,0.25,0.38,0.38,0.53,0.35,0.28,0.19,0.22,0.31,0.19,0.0,0.0,0.0,0.19,0.28,0.5,0.28,0.13,0.28,0.0,0.19,0.75,0.75,0.35,0.6,0.75,0.28,0.75,0.69,0.38,0.5,0.72,0.53,0.5,0.69,0.53,0.66,0.5,0.28,0.47,0.47,0.47,0.25,0.31,0.5,0.41,0.25,0.28,0.53,0.25,0.5,0.25,0.53,0.28,0.25,0.44,0.0,0.19,0.03,0.53,0.25,0.28,0.19,0.0,0.47,0.0,0.0,0.03,0.13,0.13,0.0,0.0,0.22,0.92,na
7126,Bauspengler und Sanitär- und Heizungsinstallateure,7,0.47,0.47,0.53,0.47,0.5,0.47,0.44,0.38,0.5,0.44,0.25,0.31,0.28,0.35,0.31,0.31,0.31,0.28,0.25,0.25,0.1,0.1,0.53,0.16,0.44,0.44,0.38,0.19,0.22,0.28,0.56,0.0,0.5,0.47,0.47,0.56,0.66,0.25,0.5,0.5,0.31,0.6,0.53,0.31,0.5,0.5,0.5,0.47,0.5,0.41,0.5,0.31,0.5,0.47,0.53,0.38,0.38,0.31,0.66,0.35,0.35,0.56,0.5,0.38,0.53,0.53,0.44,0.47,0.53,0.31,0.25,0.31,0.25,0.28,0.19,0.66,0.53,0.06,0.28,0.25,0.25,0.5,0.53,0.31,0.25,0.31,0.22,0.35,0
8122,"Bediener von Anlagen zur Metallveredlung, Plattierung und Beschichtung von Metallen",8,0.53,0.5,0.53,0.41,0.5,0.53,0.5,0.41,0.5,0.47,0.44,0.31,0.31,0.28,0.35,0.35,0.28,0.31,0.25,0.25,0.22,0.25,0.56,0.1,0.35,0.28,0.03,0.13,0.22,0.25,0.53,0.0,0.5,0.31,0.35,0.53,0.56,0.25,0.53,0.47,0.31,0.6,0.56,0.35,0.5,0.5,0.5,0.5,0.5,0.44,0.5,0.35,0.38,0.44,0.5,0.5,0.28,0.28,0.56,0.44,0.25,0.47,0.5,0.25,0.56,0.53,0.5,0.38,0.5,0.41,0.13,0.41,0.16,0.25,0.25,0.6,0.41,0.03,0.25,0.13,0.13,0.31,0.31,0.25,0.16,0.16,0.22,0.91,na
2641,Autoren und verwandte schriftstellerische Berufe,2,0.81,0.66,0.72,0.53,0.69,0.47,0.47,0.6,0.47,0.6,0.94,0.31,0.47,0.63,0.38,0.47,0.19,0.38,0.31,0.28,0.22,0.1,0.13,0.16,0.0,0.1,0.0,0.13,0.13,0.13,0.06,0.16,0.13,0.0,0.0,0.69,0.69,0.25,0.56,0.78,0.81,0.75,0.47,0.81,0.5,0.53,0.6,0.63,0.56,0.91,0.56,0.16,0.47,0.44,0.19,0.44,0.0,0.38,0.25,0.16,0.16,0.0,0.47,0.0,0.22,0.0,0.25,0.0,0.0,0.19,0.0,0.28,0.0,0.16,0.22,0.22,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,na
7321,Techniker in der Druckvorstufe,7,0.5,0.53,0.53,0.47,0.53,0.53,0.53,0.5,0.5,0.5,0.47,0.44,0.35,0.47,0.41,0.47,0.31,0.41,0.35,0.35,0.25,0.16,0.5,0.19,0.35,0.28,0.0,0.13,0.19,0.25,0.41,0.19,0.44,0.28,0.28,0.53,0.53,0.25,0.5,0.53,0.41,0.69,0.56,0.41,0.5,0.5,0.5,0.56,0.53,0.47,0.53,0.25,0.56,0.38,0.13,0.5,0.0,0.28,0.47,0.28,0.06,0.1,0.47,0.0,0.44,0.16,0.5,0.0,0.1,0.56,0.0,0.22,0.0,0.25,0.25,0.5,0.25,0.0,0.31,0.0,0.0,0.25,0.22,0.16,0.0,0.0,0.0,0.97,na
9121,Handwäscher und Handbügler,9,0.25,0.28,0.25,0.25,0.38,0.35,0.38,0.31,0.25,0.28,0.19,0.06,0.19,0.28,0.19,0.19,0.13,0.22,0.16,0.22,0.13,0.0,0.38,0.13,0.31,0.25,0.06,0.13,0.13,0.16,0.5,0.0,0.28,0.19,0.31,0.31,0.38,0.22,0.25,0.22,0.22,0.56,0.41,0.25,0.38,0.31,0.38,0.35,0.38,0.22,0.31,0.16,0.28,0.38,0.5,0.28,0.28,0.22,0.6,0.28,0.44,0.47,0.53,0.22,0.66,0.53,0.31,0.41,0.38,0.31,0.0,0.28,0.16,0.16,0.31,0.56,0.35,0.16,0.16,0.0,0.0,0.47,0.5,0.31,0.0,0.0,0.35,0.81,na
7323,Berufe in der Druckweiterverarbeitung und Buchbinder,7,0.53,0.5,0.47,0.41,0.56,0.53,0.47,0.5,0.47,0.53,0.44,0.47,0.38,0.38,0.28,0.28,0.38,0.41,0.38,0.35,0.06,0.03,0.6,0.16,0.47,0.38,0.22,0.16,0.16,0.28,0.47,0.16,0.5,0.47,0.41,0.6,0.6,0.35,0.56,0.53,0.35,0.63,0.63,0.38,0.53,0.53,0.56,0.53,0.5,0.47,0.47,0.38,0.56,0.44,0.53,0.47,0.31,0.35,0.6,0.41,0.41,0.44,0.63,0.31,0.6,0.5,0.47,0.38,0.44,0.44,0.19,0.38,0.35,0.25,0.28,0.53,0.38,0.13,0.25,0.19,0.25,0.44,0.47,0.28,0.22,0.25,0.1,0.95,na
7322,Drucker,7,0.53,0.53,0.53,0.44,0.53,0.56,0.53,0.5,0.5,0.53,0.35,0.31,0.28,0.47,0.25,0.35,0.28,0.28,0.31,0.31,0.16,0.0,0.66,0.13,0.53,0.38,0.03,0.16,0.28,0.28,0.56,0.13,0.72,0.53,0.53,0.53,0.53,0.28,0.53,0.53,0.35,0.75,0.6,0.41,0.53,0.53,0.53,0.5,0.53,0.44,0.5,0.38,0.53,0.5,0.47,0.5,0.25,0.28,0.56,0.41,0.22,0.47,0.53,0.22,0.56,0.53,0.5,0.31,0.5,0.5,0.06,0.38,0.1,0.25,0.31,0.63,0.38,0.03,0.25,0.0,0.06,0.47,0.47,0.38,0.06,0.1,0.22,0.83,na
4413,"Kodierer, Korrekturleser und verwandte Bürokräfte",4,0.81,0.56,0.53,0.31,0.5,0.47,0.44,0.35,0.31,0.38,0.66,0.19,0.25,0.38,0.19,0.22,0.16,0.19,0.25,0.25,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.06,0.35,0.0,0.0,0.63,0.69,0.25,0.5,0.85,0.22,0.72,0.56,0.25,0.47,0.5,0.53,0.44,0.5,0.66,0.38,0.22,0.28,0.19,0.16,0.38,0.0,0.28,0.22,0.16,0.1,0.0,0.25,0.0,0.22,0.0,0.53,0.0,0.0,0.19,0.0,0.13,0.0,0.1,0.1,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.84,na
4110,Allgemeine Bürokräfte,4,0.75,0.75,0.72,0.66,0.69,0.66,0.5,0.63,0.53,0.63,0.66,0.38,0.35,0.56,0.47,0.47,0.44,0.53,0.31,0.31,0.22,0.0,0.06,0.13,0.0,0.0,0.0,0.35,0.35,0.5,0.0,0.1,0.16,0.0,0.0,0.75,0.75,0.25,0.66,0.72,0.35,0.72,0.63,0.47,0.47,0.6,0.63,0.63,0.69,0.69,0.5,0.38,0.25,0.28,0.19,0.31,0.0,0.28,0.16,0.25,0.13,0.13,0.16,0.0,0.16,0.13,0.44,0.0,0.13,0.25,0.0,0.22,0.06,0.38,0.13,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,na
8312,"Bediener von Sicherungs-, Signal- und Leittechnik im Schienennetzbetrieb",8,0.53,0.69,0.63,0.47,0.66,0.69,0.63,0.56,0.69,0.63,0.5,0.47,0.44,0.5,0.38,0.5,0.5,0.47,0.5,0.5,0.22,0.13,0.6,0.1,0.03,0.0,0.0,0.19,0.22,0.31,0.56,0.13,0.5,0.0,0.31,0.75,0.72,0.31,0.66,0.56,0.41,0.66,0.72,0.41,0.53,0.66,0.6,0.6,0.63,0.53,0.53,0.5,0.53,0.66,0.44,0.5,0.38,0.44,0.47,0.53,0.25,0.38,0.44,0.44,0.44,0.47,0.53,0.38,0.41,0.44,0.31,0.47,0.0,0.35,0.22,0.53,0.5,0.0,0.35,0.22,0.31,0.47,0.56,0.41,0.22,0.38,0.38,0.029,na
4225,Auskunftspersonal,4,0.53,0.72,0.69,0.53,0.53,0.47,0.47,0.44,0.5,0.35,0.5,0.41,0.28,0.44,0.31,0.41,0.25,0.66,0.25,0.25,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.0,0.1,0.22,0.0,0.1,0.75,0.72,0.38,0.69,0.66,0.35,0.53,0.44,0.38,0.5,0.72,0.41,0.44,0.44,0.6,0.41,0.47,0.28,0.44,0.1,0.35,0.0,0.28,0.25,0.31,0.03,0.0,0.31,0.0,0.25,0.13,0.41,0.0,0.06,0.25,0.03,0.28,0.0,0.38,0.06,0.25,0.06,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.96,na
4226,Empfangskräfte (allgemein),4,0.53,0.72,0.69,0.53,0.53,0.47,0.47,0.44,0.5,0.35,0.5,0.41,0.28,0.44,0.31,0.41,0.25,0.66,0.25,0.25,0.03,0.0,0.16,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.0,0.1,0.22,0.0,0.1,0.75,0.72,0.38,0.69,0.66,0.35,0.53,0.44,0.38,0.5,0.72,0.41,0.44,0.44,0.6,0.41,0.47,0.28,0.44,0.1,0.35,0.0,0.28,0.25,0.31,0.03,0.0,0.31,0.0,0.25,0.13,0.41,0.0,0.06,0.25,0.03,0.28,0.0,0.38,0.06,0.25,0.06,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.96,na
